Date,Open,High,Low,Close,Volume
26-Oct-11,7.40,7.73,7.20,7.40,2272159
25-Oct-11,6.80,7.25,6.60,7.07,2172856
24-Oct-11,6.28,6.94,6.28,6.81,1704594
21-Oct-11,6.42,6.58,6.10,6.54,2634928
20-Oct-11,5.35,6.44,5.30,6.35,6000117
19-Oct-11,5.31,5.45,5.18,5.29,1045147
18-Oct-11,4.98,5.42,4.88,5.28,1040998
17-Oct-11,5.27,5.27,4.94,4.96,753234
14-Oct-11,5.37,5.51,5.16,5.30,1243651
13-Oct-11,5.71,5.72,5.26,5.28,2084958
12-Oct-11,5.87,6.05,5.70,5.72,1260424
11-Oct-11,5.72,6.10,5.58,5.83,1542667
10-Oct-11,5.71,5.78,5.52,5.72,1081711
7-Oct-11,5.68,5.80,5.42,5.61,915848
6-Oct-11,5.80,5.90,5.52,5.68,4560963
5-Oct-11,5.10,5.10,4.83,4.97,2445586
4-Oct-11,4.31,5.13,4.14,5.09,2119763
3-Oct-11,4.77,4.95,4.30,4.40,1712483
30-Sep-11,4.93,5.03,4.81,4.85,747540
29-Sep-11,5.09,5.12,4.86,4.97,659949
28-Sep-11,5.20,5.30,4.92,4.95,643733
27-Sep-11,5.20,5.31,5.08,5.18,943896
26-Sep-11,5.22,5.27,4.86,5.07,818311
23-Sep-11,5.12,5.26,4.92,5.23,955035
22-Sep-11,5.12,5.26,5.01,5.13,1224899
21-Sep-11,5.39,5.67,5.28,5.32,1085391
20-Sep-11,5.57,5.64,5.35,5.36,980175
19-Sep-11,5.38,5.57,5.26,5.57,632065
16-Sep-11,5.52,5.65,5.36,5.57,731075
15-Sep-11,5.65,5.75,5.42,5.46,934205
14-Sep-11,5.66,5.75,5.47,5.60,1578604
13-Sep-11,5.07,5.55,5.04,5.50,2137201
12-Sep-11,5.02,5.17,4.80,4.99,1364062
9-Sep-11,5.26,5.43,4.99,5.08,946247
8-Sep-11,5.32,5.82,5.25,5.27,1727689
7-Sep-11,5.33,5.39,5.09,5.22,1032737
6-Sep-11,4.97,5.28,4.97,5.25,627626
2-Sep-11,5.41,5.50,5.11,5.16,654649
1-Sep-11,5.69,5.72,5.40,5.64,1232117
31-Aug-11,5.74,5.77,5.53,5.67,1222062
30-Aug-11,5.44,5.78,5.36,5.66,1140899
29-Aug-11,5.16,5.52,5.06,5.51,1247876
26-Aug-11,4.93,5.09,4.84,5.04,1960447
25-Aug-11,5.36,5.37,4.99,5.01,959349
24-Aug-11,5.50,5.59,5.17,5.31,546639
23-Aug-11,5.21,5.52,5.07,5.50,783401
22-Aug-11,5.70,5.74,4.93,5.21,2401438
19-Aug-11,5.64,5.91,5.50,5.53,1969519
18-Aug-11,5.85,5.90,5.55,5.62,1571468
17-Aug-11,6.28,6.49,5.80,6.07,1723448
16-Aug-11,6.13,6.67,6.02,6.25,1891097
15-Aug-11,6.15,6.30,5.93,6.22,1813467
12-Aug-11,6.25,6.25,5.77,5.79,1027331
11-Aug-11,6.13,6.28,5.82,6.03,2466491
10-Aug-11,6.37,6.37,5.77,6.09,1703892
9-Aug-11,0.00,6.37,0.00,6.34,2873779
8-Aug-11,5.59,5.93,5.08,5.50,3028369
5-Aug-11,6.50,6.60,5.78,5.91,3019577
4-Aug-11,6.96,6.99,6.35,6.38,3122215
3-Aug-11,7.01,7.59,6.89,7.06,2924358
2-Aug-11,7.63,7.80,7.24,7.42,2776938
1-Aug-11,7.86,8.01,7.57,7.73,1844721
29-Jul-11,7.70,8.00,7.47,7.51,3374288
28-Jul-11,8.17,8.32,7.93,8.04,1063123
